search_term,title,length,url,relevance
Eula quest Aphros Delos Aphros Delos gameplay,"Eula Story Quest Gameplay ""Aphros Delos Chapter Act 1"" The Spindrift Shall Never Return to the Sea",58:20,https://www.youtube.com/watch?v=9Z7vYtvf6Z4,100.0
Eula quest Aphros Delos Aphros Delos gameplay,Aphros Delos Chapter Act 1 Genshin Impact Eula Quest,63:39,https://www.youtube.com/watch?v=-wzHrKoNjfc,85.71428571428571
Eula quest Aphros Delos Aphros Delos gameplay,Eula Full Story Quest Genshin Impact - Aphros Delos Chapter Walkthrough,70:06,https://www.youtube.com/watch?v=Zda_8TGYZC8,85.71428571428571
Eula quest Aphros Delos Aphros Delos gameplay,EULA Story Quest - Aphros Delos Chapter Act 1 Walkthrough,66:17,https://www.youtube.com/watch?v=vEliOqZJ2ck,85.71428571428571
Eula quest Aphros Delos Aphros Delos gameplay,Eula Story Quest: Aphros Delos Chapter Act 1: The Spindrift Shall Never Return to the Sea,62:42,https://www.youtube.com/watch?v=9O2fk1xfIeY,85.71428571428571
Eula quest Aphros Delos Aphros Delos gameplay,Eula's Story Quest | Aphros Delos Chapter: Act I | Genshin Impact,67:47,https://www.youtube.com/watch?v=miWO09tG4ho,85.71428571428571
Eula quest Aphros Delos Aphros Delos gameplay,Eula Story Quest: Aphros Delos Act 1: The Spindrift Shall Never Return to the Sea [Genshin Impact],56:13,https://www.youtube.com/watch?v=I6yx5mnx07s,85.71428571428571
Eula quest Aphros Delos Aphros Delos gameplay,Aphros Delos Chapter:Act 1 ! Eula special story quest | @GenshinImpact,61:09,https://www.youtube.com/watch?v=5vYT5Hd5uSA,85.71428571428571
Eula quest Aphros Delos Aphros Delos gameplay,Eula Story Quest: Aphros Delos Chapter Act 1 (Genshin Impact),56:46,https://www.youtube.com/watch?v=qEScxN7dMsk,85.71428571428571
Eula quest Aphros Delos Aphros Delos gameplay,Genshin Impact - Eula Storyline Walkthrough (Aphros Delos Chapter) | FULL,67:41,https://www.youtube.com/watch?v=eBMVwb-6oak,71.42857142857143
Furina quest Animula Choragi Animula Choragi gameplay,[Genshin Impact 76] Furina's Story Quest - Animula Choragi,114:34,https://www.youtube.com/watch?v=9WDoFiqb6qQ,85.71428571428571
Furina quest Animula Choragi Animula Choragi gameplay,Furina Story Quest HD Complete | The Little Oceanid Animula Choragi Chapter: Act I | Genshin Impact,97:51,https://www.youtube.com/watch?v=2rjwU8pOC34,85.71428571428571
Furina quest Animula Choragi Animula Choragi gameplay,Furina Story Quest - Animula Choragi Chapter: Act 1 [FULL Dialogue + Cutscene] Genshin Impact,97:36,https://www.youtube.com/watch?v=KVmtk57PhUg,85.71428571428571
Furina quest Animula Choragi Animula Choragi gameplay,Furina Story Quest | Animula Choragi Chapter: Act I,133:33,https://www.youtube.com/watch?v=7rb4SmcKb8s,85.71428571428571
Furina quest Animula Choragi Animula Choragi gameplay,"Furina story quest - Animula Choragi Chapter: Act I - ""The Little Oceanid"" | Genshin Impact 4.2",96:45,https://www.youtube.com/watch?v=AyoCd6-sDDQ,85.71428571428571
Furina quest Animula Choragi Animula Choragi gameplay,Animula Choragi [FULL Furina Story Quest] | Genshin Impact,101:26,https://www.youtube.com/watch?v=l-YmnbtnlE4,85.71428571428571
Furina quest Animula Choragi Animula Choragi gameplay,Furina's Story Quest - Animula Choragi Chapter: Act I | Genshin Impact Lumine's POV,103:50,https://www.youtube.com/watch?v=8w1ogTYPSys,85.71428571428571
Furina quest Animula Choragi Animula Choragi gameplay,Furina Story Quest | Animula Choragi Chapter: ACT 1 | Genshin Impact,92:17,https://www.youtube.com/watch?v=3y3QGDPO7es,85.71428571428571
Furina quest Animula Choragi Animula Choragi gameplay,"Furina's Story Quest, Animula Choragi Chapter: Act 1 - ""The Little Oceanid"" [Genshin Impact][4.2]",99:52,https://www.youtube.com/watch?v=tpdYR-zC29k,85.71428571428571
Furina quest Animula Choragi Animula Choragi gameplay,Furina Story Quest Cutscenes | Animula Choragi | Chinese | 1440p | Genshin Impact 4.2,75:11,https://www.youtube.com/watch?v=pNH1UL3mTkw,85.71428571428571
Ganyu quest Sinae Unicornis Sinae Unicornis gameplay,Ganyu Story Quest - Sinae Unicornis (Raw Gameplay and Cutscenes),69:08,https://www.youtube.com/watch?v=YQmMzkFRIG4,100.0
Ganyu quest Sinae Unicornis Sinae Unicornis gameplay,"Ganyu Story Quest Gameplay ""Sinae Unicornis Chapter Act 1"" Sea of Clouds, Sea of People",50:46,https://www.youtube.com/watch?v=oSGlkO_TEI8,100.0
Ganyu quest Sinae Unicornis Sinae Unicornis gameplay,Ganyu's Story Quest - Sinae Unicornis - Genshin Impact - Gameplay Playthrough - #13,70:27,https://www.youtube.com/watch?v=_MQErsO62MI,100.0
Ganyu quest Sinae Unicornis Sinae Unicornis gameplay,Full Ganyu Story Quest Sinae Unicornis Chapter Genshin Impact,69:42,https://www.youtube.com/watch?v=V8shzP6zWCI,85.71428571428571
Ganyu quest Sinae Unicornis Sinae Unicornis gameplay,Sinae Unicornis Walkthrough - Ganyu Quest Genshin Impact,61:45,https://www.youtube.com/watch?v=AJN7Z4qw6iQ,85.71428571428571
Ganyu quest Sinae Unicornis Sinae Unicornis gameplay,Sinae Unicornis Chapter | Ganyu Story Quest | Genshin Impact,67:49,https://www.youtube.com/watch?v=cJU-KW4L5kk,85.71428571428571
Ganyu quest Sinae Unicornis Sinae Unicornis gameplay,Full Showcase Of Ganyu's Story Quest | Sinae Unicornis Chapter - Genshin Impact,62:07,https://www.youtube.com/watch?v=lOIbcUJsA1w,85.71428571428571
Ganyu quest Sinae Unicornis Sinae Unicornis gameplay,"Ganyu Story Quest: Sinae Unicornis Chapter - Act 1: Sea of Clouds, Sea of People  | Genshin Impact",62:12,https://www.youtube.com/watch?v=BLgxxZtfq-g,85.71428571428571
Ganyu quest Sinae Unicornis Sinae Unicornis gameplay,Genshin Impact Ganyu Full Story Quest | Sinae Unicornis Chapter,63:44,https://www.youtube.com/watch?v=TcRAfIAHhQ4,85.71428571428571
Ganyu quest Sinae Unicornis Sinae Unicornis gameplay,Ganyu AR40 Story Quest - Sinae Unicornis Chapter Act I [ENG DUB] | Genshin Impact,55:39,https://www.youtube.com/watch?v=EyLJLHR_dSI,85.71428571428571
Hu Tao quest Papilio Charontis Papilio Charontis gameplay,Hu Tao Story Quest (Papilio Charontis Chapter) Full Gameplay + Guide | Full Gameplay |,84:31,https://www.youtube.com/watch?v=lcHX7guurLc,100.0
Hu Tao quest Papilio Charontis Papilio Charontis gameplay,Hu Tao Story Quest - Papilio Charontis Gameplay - Genshin Impact Indonesia #3,62:01,https://www.youtube.com/watch?v=dLWkYunrveg,100.0
Hu Tao quest Papilio Charontis Papilio Charontis gameplay,Story Quest: Hu Tao \ Chapter: Papilio Charontis \ Act I: Yet the Butterfly Flutters Away,75:18,https://www.youtube.com/watch?v=MT6kzR3kWFg,87.5
Hu Tao quest Papilio Charontis Papilio Charontis gameplay,Genshin Impact HU TAO Quest Papilio Charontis Walkthrough,85:30,https://www.youtube.com/watch?v=Ox7NawVGsOo,87.5
Hu Tao quest Papilio Charontis Papilio Charontis gameplay,Hu Tao Story Quest - Papilio Charontis Chapter: Act 1 (JP Dub) - Genshin Impact,74:17,https://www.youtube.com/watch?v=Xoen4wQ5bNc,87.5
Hu Tao quest Papilio Charontis Papilio Charontis gameplay,Hu Tao Story Quest (Papilio Charontis Chapter) Puzzle Walkthrough,1:04,https://www.youtube.com/watch?v=AN3XH6eq3Lk,87.5
Hu Tao quest Papilio Charontis Papilio Charontis gameplay,Genshin Impact - Hu Tao Story Quest / Papilio Charontis Chapter ACT 1,81:58,https://www.youtube.com/watch?v=TiPCUP_gBXM,87.5
Hu Tao quest Papilio Charontis Papilio Charontis gameplay,"Hu Tao Story Quest 👻 Papilio Charontis Act 1 ""border"" Domain 👻",26:59,https://www.youtube.com/watch?v=mgOoDufhgG4,87.5
Hu Tao quest Papilio Charontis Papilio Charontis gameplay,Genshim Impact - Story Quests - HU TAO - Papilio Charontis - Act 1 - Walkthrough LIVE,143:23,https://www.youtube.com/watch?v=aszGtZuMfDU,87.5
Hu Tao quest Papilio Charontis Papilio Charontis gameplay,Hu Tao Story | Papilio Charontis Chapter I | English Voice | Genshin Impact | No Commentary,73:46,https://www.youtube.com/watch?v=OY6YqPBjW6U,75.0
Jean quest Leo Minor Leo Minor gameplay,"Jean Story Quest Gameplay ""Leo Minor Chapter Act 1"" Master's Day Off",43:41,https://www.youtube.com/watch?v=DBW2m90ifNw,100.0
Jean quest Leo Minor Leo Minor gameplay,Leo Minor Chapter : Act I - Genshin Impact Jean Story Quest Gameplay (No Commentary),41:28,https://www.youtube.com/watch?v=zQmZ9-7aF4k,100.0
Jean quest Leo Minor Leo Minor gameplay,Master’s Day Off | Leo Minor Jean Quest Gameplay No Commentary,52:26,https://www.youtube.com/watch?v=W_yaRAwYF9s,100.0
Jean quest Leo Minor Leo Minor gameplay,Leo Minor Chapter Act 1 Jean Gameplay Genshin Impact,55:00,https://www.youtube.com/watch?v=ZZkkkpLG7M0,85.71428571428571
Jean quest Leo Minor Leo Minor gameplay,"Jean Story Quest ""Leo Minor Chapter - Act I: Master's Day Off""",108:38,https://www.youtube.com/watch?v=QzJXK0NNub8,85.71428571428571
Jean quest Leo Minor Leo Minor gameplay,Story Quest Jean - Leo Minor Chapter : Act I | Genshin Impact,47:41,https://www.youtube.com/watch?v=d9M9nL1o5vM,85.71428571428571
Jean quest Leo Minor Leo Minor gameplay,Jean Story Quest - Masters Day Off Part 3 -  Leo Minor Chapter Act 1 Genshin Impact,22:45,https://www.youtube.com/watch?v=14WZytGuOXw,85.71428571428571
Jean quest Leo Minor Leo Minor gameplay,JEAN STORY QUEST: Leo Minor Chapter: Act I Full Walkthrough,54:37,https://www.youtube.com/watch?v=vrr5_jpKVJQ,85.71428571428571
Jean quest Leo Minor Leo Minor gameplay,Jean Story Quest | Leo Minor Chapter: Act I | Master's Day Off,50:45,https://www.youtube.com/watch?v=BPJhM-tl0dA,85.71428571428571
Jean quest Leo Minor Leo Minor gameplay,Jean Story Quest : Leo Minor Chapter Act 1 Completion,1:28,https://www.youtube.com/watch?v=S9LLXop8F8o,85.71428571428571
Kaedehara Kazuha quest Acer Palmatum Acer Palmatum gameplay,Genshin Impact Gameplay : Kaedehara Kazuha - Story Quest : Acer Palmatum Chapter act 1,87:15,https://www.youtube.com/watch?v=_LWJ4PwVlZA,100.0
Kaedehara Kazuha quest Acer Palmatum Acer Palmatum gameplay,Genshin Impact  - Part 65 | Acer Palmatum Chapter - Kaedehara Kazuha Story Quest | 4K60FPS,27:54,https://www.youtube.com/watch?v=tQOEpL8dAIU,87.5
Kaedehara Kazuha quest Acer Palmatum Acer Palmatum gameplay,Kaedehara Kazuha Story Quest Part 1 | Acer Palmatum Chapter,79:02,https://www.youtube.com/watch?v=8TC4-xIV1Vs,87.5
Kaedehara Kazuha quest Acer Palmatum Acer Palmatum gameplay,"Kaedehara Kazuha's Story Quest｜Acer Palmatum Chapter Act I, A Strange and Friendless Road ｜ Genshin",87:13,https://www.youtube.com/watch?v=czQOnvul2LA,87.5
Kaedehara Kazuha quest Acer Palmatum Acer Palmatum gameplay,Genshin Impact - Kaedehara Kazuha Story Quest - Acer Palmatum Chapter: Act 1 (All Cutscenes),83:56,https://www.youtube.com/watch?v=dSMDDbQXt3k,87.5
Kaedehara Kazuha quest Acer Palmatum Acer Palmatum gameplay,Genshin Impact  - Part 64 | Acer Palmatum Chapter - Kaedehara Kazuha Story Quest | 4K60FPS,54:06,https://www.youtube.com/watch?v=eUd_suJizv0,87.5
Kaedehara Kazuha quest Acer Palmatum Acer Palmatum gameplay,"Kaedehara Kazuha’s Story Quest Walkthrough l ""Acer Palmatum Act - 1"" l Genshin Impact",91:39,https://www.youtube.com/watch?v=f0czSnzK8hU,87.5
Kaedehara Kazuha quest Acer Palmatum Acer Palmatum gameplay,Kaedehara Kazuha Story Quest Acer Palmatum Chapter I,91:39,https://www.youtube.com/watch?v=1Oz9Yi-A1v4,87.5
Kaedehara Kazuha quest Acer Palmatum Acer Palmatum gameplay,"[Character Story Quest] Kaedehara Kazuha, Acer Palmatum Chapter 1.",107:30,https://www.youtube.com/watch?v=voZjEIuRB5E,87.5
Kaedehara Kazuha quest Acer Palmatum Acer Palmatum gameplay,"Acer Palmatum Chapter: Act I (Full Kazuha Story Quest) 【ENG, LUMINE】",91:20,https://www.youtube.com/watch?v=yIrBF6mFolQ,75.0
Kaeya quest Pavo Ocellus Pavo Ocellus gameplay,Genshin Impact Pavo Ocellus Chapter Act 1 Secret Pirate Treasure Kaeya Quest Gameplay No Commentary,6:14,https://www.youtube.com/watch?v=rIXwPyV876M,100.0
Kaeya quest Pavo Ocellus Pavo Ocellus gameplay,Genshin Impact Gameplay - Secret Pirate Treasure - Pavo Ocellus Chapter Act I (Kaeya) - Story Quests,57:31,https://www.youtube.com/watch?v=LZKd4zbC7TE,100.0
Kaeya quest Pavo Ocellus Pavo Ocellus gameplay,Pavo Ocellus Chapter:Kaeya Quest: Episode 4,27:06,https://www.youtube.com/watch?v=ZAM8yv19CWs,85.71428571428571
Kaeya quest Pavo Ocellus Pavo Ocellus gameplay,(Quest Story Kaeya) Pavo Ocellus Chapter: Act I Secret Pirate Treasure [SUB+DUB ENG],19:46,https://www.youtube.com/watch?v=3f3ImOGZTe4,85.71428571428571
Kaeya quest Pavo Ocellus Pavo Ocellus gameplay,[Character Quest] Kaeya Quest - Pavo Ocellus Chapter: Act 1 - Secret Pirate Treasure,39:03,https://www.youtube.com/watch?v=mfKjR87iMeU,85.71428571428571
Kaeya quest Pavo Ocellus Pavo Ocellus gameplay,"Kaeya Story Quest ""Pavo Ocellus Chapter: Act I - Secret Pirate Treasure""",41:47,https://www.youtube.com/watch?v=wujT35IsX88,85.71428571428571
Kaeya quest Pavo Ocellus Pavo Ocellus gameplay,Story Quest: Kaeya - Chapter: Pavo Ocellus / Act I: Secret Pirate Treasure,29:42,https://www.youtube.com/watch?v=MrvhlPn5Zm4,85.71428571428571
Kaeya quest Pavo Ocellus Pavo Ocellus gameplay,Pavo Ocellus Chapter (Kaeya’s Quest): Act 1 - Secret Pirate Treasure,36:43,https://www.youtube.com/watch?v=EQJjjndNu5w,85.71428571428571
Kaeya quest Pavo Ocellus Pavo Ocellus gameplay,(Kaeya Side Quest)  Pavo Ocellus  Chapter Act I Secret Pirate Treasure Genshin Impact】Complete Run,34:38,https://www.youtube.com/watch?v=yJiLhR90NbA,85.71428571428571
Kaeya quest Pavo Ocellus Pavo Ocellus gameplay,Pavo Ocellus Chapter : Act - 1 | Kaeya story quest,39:32,https://www.youtube.com/watch?v=AHCM5A-H9p0,85.71428571428571
Kamisato Ayaka quest Grus Nivis Grus Nivis gameplay,Kamisato Ayaka's Story Quest Grus Nivis Chapter: Act I Walkthrough Gameplay Part 1 (Japanese Dub),48:16,https://www.youtube.com/watch?v=2djtlP4VIdA,100.0
Kamisato Ayaka quest Grus Nivis Grus Nivis gameplay,Kamisato Ayaka's Story Quest Grus Nivis Chapter: Act I Walkthrough Gameplay Part 2 (Japanese Dub),38:53,https://www.youtube.com/watch?v=gFLAr1ggPT8,100.0
Kamisato Ayaka quest Grus Nivis Grus Nivis gameplay,[Gameplay] Kamisato Ayaka's Story Quest Grus Nivis Chapter,80:33,https://www.youtube.com/watch?v=Ivo0-k0uMd8,100.0
Kamisato Ayaka quest Grus Nivis Grus Nivis gameplay,Kamisato Ayaka Story Quest - Grus Nivis Chapter Act 1 The Whispers of the Crane and the White Rabbit,144:49,https://www.youtube.com/watch?v=MJaPvuQcY44,87.5
Kamisato Ayaka quest Grus Nivis Grus Nivis gameplay,Grus Nivis I Kamisato Ayaka's Quest Chapter I,85:22,https://www.youtube.com/watch?v=wyErfiDxU5M,87.5
Kamisato Ayaka quest Grus Nivis Grus Nivis gameplay,Story Quest (Kamisato Ayaka) Chapter:Grus Nivis\Act I:The Whispers of the Crane and the White Rabbit,80:43,https://www.youtube.com/watch?v=FDJXceBMimI,87.5
Kamisato Ayaka quest Grus Nivis Grus Nivis gameplay,Genshin Impact Kamisato Ayaka Grus Nivis Story Quest Walkthrough HD | Japan Dub,80:16,https://www.youtube.com/watch?v=HWYUvrGTR5s,87.5
Kamisato Ayaka quest Grus Nivis Grus Nivis gameplay,Kamisato Ayaka's Story Quest Grus Nivis Act I | Genshin Impact,61:31,https://www.youtube.com/watch?v=sf30jTPSGtc,87.5
Kamisato Ayaka quest Grus Nivis Grus Nivis gameplay,Kamisato Ayaka's Story Quest - Grus Nivis Chapter: Act 1 - Genshin Impact v2.0,70:21,https://www.youtube.com/watch?v=phFsOcwlc9E,87.5
Kamisato Ayaka quest Grus Nivis Grus Nivis gameplay,Ayaka Kamisato Story Quest Grus Nivis Chapter: Act 1 The Whispers Of The Crane And The White Rabbit,83:42,https://www.youtube.com/watch?v=vt1y8sMJuFM,87.5
Kamisato Ayato quest Cypressus Custos Cypressus Custos gameplay,Genshin Impact 2.6 - Kamisato Ayato Story Quests: Cypressus Custos Chapter (Gameplay walkthrough),81:01,https://www.youtube.com/watch?v=pmbiSiTjdTI,100.0
Kamisato Ayato quest Cypressus Custos Cypressus Custos gameplay,Cypressus Custos Chapter: Act I || Kamisato Ayato Story Quest|| Full complete Guide.,92:59,https://www.youtube.com/watch?v=nARRRQSYGto,87.5
Kamisato Ayato quest Cypressus Custos Cypressus Custos gameplay,Kamisato Ayato Story Quest: Cypressus Custos Chapter Act 1 - The Firmiana Leaf Falls,91:28,https://www.youtube.com/watch?v=gVzVDaHh-ZA,87.5
Kamisato Ayato quest Cypressus Custos Cypressus Custos gameplay,Genshin Impact - Kamisato Ayato Story Quest - Cypressus Custos Chp. 1,82:46,https://www.youtube.com/watch?v=XwzeiztIq50,87.5
Kamisato Ayato quest Cypressus Custos Cypressus Custos gameplay,Genshin Impact  - Part 63 | Cypressus Custos Chapter - Kamisato Ayato Story Quest | 4K60FPS,30:27,https://www.youtube.com/watch?v=CONqj_ffugo,87.5
Kamisato Ayato quest Cypressus Custos Cypressus Custos gameplay,[Easy Guide] Kamisato Ayato Story Quest | Cypressus Custos Chapter: Act 1 | Genshin Impact,100:33,https://www.youtube.com/watch?v=n-kGidW1ABk,87.5
Kamisato Ayato quest Cypressus Custos Cypressus Custos gameplay,Kamisato Ayato Story Quest Cypressus Custos Chapter: Act 1 - The Firmiana Leaf Falls | #Genshin V2.6,73:54,https://www.youtube.com/watch?v=ScOeDKPIC7w,87.5
Kamisato Ayato quest Cypressus Custos Cypressus Custos gameplay,[JP DUB] Kamisato Ayato Story Quest | Cypressus Custos Chapter Act 1 - Genshin Impact,107:25,https://www.youtube.com/watch?v=9UtaYXzV0q8,87.5
Kamisato Ayato quest Cypressus Custos Cypressus Custos gameplay,Cypressus Custos Chapter — The Firmiana Leaf Falls (Kamisato Ayato's Story Quest) | Genshin Impact,92:49,https://www.youtube.com/watch?v=XJidQJ6Nx6A,87.5
Kamisato Ayato quest Cypressus Custos Cypressus Custos gameplay,Cypressus Custos Chapter 1 - Kamisato Ayato's Full Story Quest! | Genshin Impact,80:26,https://www.youtube.com/watch?v=Q4voSTeokms,87.5
Klee quest Trifolium Trifolium gameplay,Trifolium Chapter : Act I - Genshin Impact Klee Story Quest Gameplay (No Commentary),26:25,https://www.youtube.com/watch?v=DWdniJeudZU,100.0
Klee quest Trifolium Trifolium gameplay,Klee's Story Quest - Trifolium: Act I Full Gameplay | Genshin Impact Lumine's POV,63:49,https://www.youtube.com/watch?v=kIZEt93BSgc,100.0
Klee quest Trifolium Trifolium gameplay,"Genshin Impact | Klee's Story Quest / Trifolium Chapter 1 | PlayStation 5 Gameplay, Let's Play",52:37,https://www.youtube.com/watch?v=wCcCPLzgKdk,100.0
Klee quest Trifolium Trifolium gameplay,Genshin Impact gameplay Klee quest: The Trifolium Chapter,15:43,https://www.youtube.com/watch?v=CpCKa6deNpU,100.0
Klee quest Trifolium Trifolium gameplay,Genshin Impact - Trifolium Chapter: Act I - Klee Quest,45:08,https://www.youtube.com/watch?v=ZfwvmdpBJXE,80.0
Klee quest Trifolium Trifolium gameplay,Klee's Story Quest: Trifolium Chapter Act 1 Genshin Impact,32:00,https://www.youtube.com/watch?v=pJr0q4XWl3U,80.0
Klee quest Trifolium Trifolium gameplay,Klee AR32 Story Quest - Trifolium Chapter Act I [ENG DUB] | Genshin Impact,26:46,https://www.youtube.com/watch?v=wi5zj6w_FI0,80.0
Klee quest Trifolium Trifolium gameplay,Klee's Story Quest (Trifolium Chapter Act 1) - Genshin Impact,27:35,https://www.youtube.com/watch?v=Xkq0ZvSKqsE,80.0
Klee quest Trifolium Trifolium gameplay,"Klee Story Quest ""Trifolium Chapter: Act I -True Treasure""",31:54,https://www.youtube.com/watch?v=UO9D3PeyB4M,80.0
Klee quest Trifolium Trifolium gameplay,Klee Story Quest Clean Version Full Length | Trifolium Chapter: Act I True Treasure | Genshin Impact,17:53,https://www.youtube.com/watch?v=9-9hP4o5ADo,80.0
Lisa quest Tempus Fugit Tempus Fugit gameplay,"GENSHIN IMPACT - Tempus Fugit Lisa's Quest ""GAMEPLAY""",35:00,https://www.youtube.com/watch?v=MJ7OWtJY49c,100.0
Lisa quest Tempus Fugit Tempus Fugit gameplay,"GENSHIN IMPACT - Tempus Fugit Lisa's Quest ""GAMEPLAY""",0:53,https://www.youtube.com/watch?v=u0aek0Uo3UI,100.0
Lisa quest Tempus Fugit Tempus Fugit gameplay,[Character Quest] Lisa Quest - Tempus Fugit Chapter: Act 1 - Troublesome Work,30:56,https://www.youtube.com/watch?v=4zoUnHkENq8,85.71428571428571
Lisa quest Tempus Fugit Tempus Fugit gameplay,Story Quest Lisa - Tempus Fugit Chapter: Act 1 - Troublesome Work,27:44,https://www.youtube.com/watch?v=6O05XQ4XzUE,85.71428571428571
Lisa quest Tempus Fugit Tempus Fugit gameplay,"GENSHIN IMPACT - Tempus Fugit Lisa's Quest ""BUOD""",3:51,https://www.youtube.com/watch?v=HgWzVtZT8Lg,85.71428571428571
Lisa quest Tempus Fugit Tempus Fugit gameplay,Story Quest: Lisa \ Chapter: Tempus Fugit \ Act I: Troublesome Work,30:01,https://www.youtube.com/watch?v=j55gNwMPWaI,85.71428571428571
Lisa quest Tempus Fugit Tempus Fugit gameplay,Genshin Impact - LISA STORY QUEST Tempus Fugit Chapter Act I - Troublesome Work Part 7 Walkthrough,44:10,https://www.youtube.com/watch?v=1Ce6i0QeD_8,85.71428571428571
Lisa quest Tempus Fugit Tempus Fugit gameplay,(Lisa Story Quest)  Tempus Fugit Act 1  Troublesome Work 【Genshin Impact】,41:17,https://www.youtube.com/watch?v=N3xDWYJ_3qM,85.71428571428571
Lisa quest Tempus Fugit Tempus Fugit gameplay,"Lisa Story Quest ""Tempus Fugit Chapter - Act I: Troublesome Work""",27:40,https://www.youtube.com/watch?v=AlXHShhjPbM,85.71428571428571
Lisa quest Tempus Fugit Tempus Fugit gameplay,Lisa Story Quest - Ch Tempus Fugit,30:48,https://www.youtube.com/watch?v=RlVFQNG_D1o,85.71428571428571
Lyney quest Felis Fuscus Felis Fuscus gameplay,[Character Quest] Lyney Quest - Felis Fuscus Chapter Act 1 Part 3 - The Truest Thing,41:01,https://www.youtube.com/watch?v=rUMz4F3-6hQ,85.71428571428571
Lyney quest Felis Fuscus Felis Fuscus gameplay,Lyney's Character Quest (Felis Fuscus Chapter) Full Playthrough | Genshin Impact,141:35,https://www.youtube.com/watch?v=ykgVGsln0KI,85.71428571428571
Lyney quest Felis Fuscus Felis Fuscus gameplay,Lyney Story Quest HD Complete | The Forgotten Thief Felis Fuscus Chapter: Act I | Genshin Impact 4.0,108:43,https://www.youtube.com/watch?v=2exVX0BzWYU,85.71428571428571
Lyney quest Felis Fuscus Felis Fuscus gameplay,Felis Fuscus Chapter: Act I - Lyney's Story Quest | Genshin Impact Lumine's POV,126:25,https://www.youtube.com/watch?v=kxpFqIsixUo,85.71428571428571
Lyney quest Felis Fuscus Felis Fuscus gameplay,[Character Quest] Lyney Quest - Felis Fuscus Chapter Act 1 Part 1 - The Phantom Thief's Reappearance,29:35,https://www.youtube.com/watch?v=Jht3kVk6-Lk,85.71428571428571
Lyney quest Felis Fuscus Felis Fuscus gameplay,Lyney Story Quest Full 4K 60FPS | The Forgotten Thief | Felis Fuscus Chapter: Act 1 | Genshin Impact,111:34,https://www.youtube.com/watch?v=Ws89KJGZ0X0,85.71428571428571
Lyney quest Felis Fuscus Felis Fuscus gameplay,[Character Quest] Lyney Quest - Felis Fuscus Chapter Act 1 Part 4 - The Interview,5:14,https://www.youtube.com/watch?v=zpNyw_d6Fv8,85.71428571428571
